,city_name,n_edges,n_vertices,is_chinese_city_or_not,n_g1,n_g2,n_g3,n_g4,n_g5,n_g6,n_g7,n_g8,n_g9,n_g10,n_g11,n_g12,n_g13,n_g14,n_g15,n_g16,n_g17,n_g18,n_g19,n_g20,n_g21,n_g22,n_g23,n_g24,n_g25,n_g26,n_g27,n_g28,n_g29
34,34.0,32723.0,23453.0,0.0,0.10552250602535038,0.002385746021317218,0.043260552087974996,0.1939951406890854,0.009440528734660157,0.005234980533483384,0.0002667091666639562,0.0,0.005607397601569031,0.2175647501553093,0.3514413678927699,0.002629687332290349,0.011834406133009814,0.01724665068580034,0.02813131198142143,0.0026931120731433626,0.00045373083841002306,0.0006716517428793531,0.00023418365853420544,1.626275406487538e-06,0.0012993940497835427,0.0,0.0,7.318239329193921e-05,9.757652438925228e-06,0.0,1.626275406487538e-06,0.0,0.0
35,35.0,32615.0,22876.0,0.0,0.10367861808176075,0.0022477021470847,0.04221036154360116,0.19389155745382575,0.00913612734978068,0.005177770652244306,0.00021797814216281705,0.0,0.0052614868952488665,0.2155029845630407,0.3576768584611059,0.0025525556357616835,0.011709217158354802,0.01709706819398791,0.02822027165131079,0.0027815906402081218,0.0003964674904555585,0.0006397184606952239,0.0002369327632204533,0.0,0.001296811990693281,0.0,0.0,6.47616219469239e-05,0.0,0.0,3.159103509606044e-06,0.0,0.0
36,36.0,5876.0,4300.0,0.0,0.11475341639453376,0.002714395656966949,0.04217193252490796,0.20310127503795994,0.009692784491544813,0.004627992595211848,0.0002183996505605591,0.0,0.004097593443850489,0.20877966595253447,0.3524554360713023,0.0017575971878444994,0.011034382344988249,0.01719117249412401,0.022235164423736922,0.0029431952908875346,0.0002703995673606922,0.0005511991180814111,0.00016639973376042597,1.0399983360026623e-05,0.0011959980864030618,0.0,0.0,2.0799966720053246e-05,1.0399983360026623e-05,0.0,0.0,0.0,0.0
37,37.0,19009.0,12986.0,0.0,0.10097619402563088,0.0019379944584667738,0.04261017524199228,0.19232410258519209,0.007721134420734998,0.0054130190046830584,0.00014393592794978693,0.0,0.005816553659827996,0.2208131351815392,0.3618600634346197,0.002066508679850512,0.009620574612786651,0.014334476253142173,0.029483732669857248,0.0029815299361027293,0.00020048218535863177,0.00039325351743423927,0.00016192791894351029,0.0,0.0011129331571831738,0.0,0.0,1.7991990993723366e-05,5.140568855349533e-06,0.0,5.140568855349533e-06,0.0,0.0
38,38.0,21607.0,14199.0,0.0,0.09003674207807226,0.001257063990898409,0.04318965999589682,0.18338586642296287,0.00565119271872727,0.005710875282093366,0.0001473413283100509,0.0,0.007348415614450641,0.23404144207993732,0.3671372885465431,0.0021448421209690955,0.007971352369584274,0.011311710837980491,0.03547382360072365,0.003299326706082026,0.00032452393830315014,0.00047559542682358206,0.00012869052725814574,0.0,0.000940000373016021,0.0,0.0,2.0515881157095697e-05,3.730160210381036e-06,0.0,0.0,0.0,0.0
39,39.0,3746.0,2787.0,0.0,0.11631580697728558,0.0028434600419036215,0.042385845887791415,0.20296651035950647,0.010592304366623433,0.004905384282816189,0.000282683162060594,0.0,0.003957564268848315,0.20429678406332102,0.3476504040706375,0.0021284379261032956,0.012720742292726728,0.01937211081179953,0.0241112108816389,0.002893345305796668,0.00039908211114436795,0.000631880009311916,0.00026605474076291195,0.0,0.0011806179121354218,0.0,0.0,6.651368519072799e-05,3.325684259536399e-05,0.0,0.0,0.0,0.0
40,40.0,7723.0,5334.0,0.0,0.10213708812808234,0.0024106406066237386,0.042715771827343554,0.19155820949831384,0.009649060110070759,0.005789436066042456,0.0001494467222435202,0.0,0.005984366573316613,0.2158660437554012,0.35444214137659924,0.0025340965945640378,0.011955737779481614,0.01774517384552407,0.03177367268568755,0.0030604089642042613,0.0002794003937596247,0.00038986101454831354,0.00015594440581932542,1.2995367151610452e-05,0.0013450205001916816,0.0,0.0,4.548378503063658e-05,0.0,0.0,0.0,0.0,0.0
41,41.0,6341.0,4542.0,0.0,0.10958572453371593,0.002654232424677188,0.041929698708751795,0.1992916068866571,0.009890602582496414,0.004537302725968436,0.0001524390243902439,0.0,0.004824246771879484,0.2127690100430416,0.35391857962697276,0.0023224533715925397,0.011818507890961262,0.018570659971305595,0.022883787661406026,0.0030577474892395985,0.00018830703012912483,0.00034074605451936874,0.0001793400286944046,0.0,0.001058106169296987,0.0,0.0,1.793400286944046e-05,8.96700143472023e-06,0.0,0.0,0.0,0.0
42,42.0,10455.0,7352.0,0.0,0.10507505729072791,0.0027499549398769213,0.04089399284187759,0.1957669232947962,0.010088317841233875,0.00423822643355563,0.0002883847877024487,0.0,0.005422663954476401,0.2150938537992121,0.3596261297216572,0.0025182171640445966,0.012040064886577233,0.019017946803306127,0.02219532919638489,0.002791152766691557,0.00037078044133171973,0.0006437160439786801,0.00022143831912866597,5.149728351829441e-06,0.0009012024615701521,0.0,0.0,3.604809846280609e-05,5.149728351829441e-06,0.0,1.0299456703658882e-05,0.0,0.0
43,43.0,2473.0,1853.0,0.0,0.11879413934858227,0.0031095182881838304,0.04142510804258459,0.20599241066722884,0.010883314008643407,0.004110888584378624,0.00034257404869821864,2.635184989986297e-05,0.0033993886370823232,0.20335722567724254,0.35071677031727627,0.0020290924422894487,0.011831980605038473,0.01926320227679983,0.01863075787920312,0.0028196479392853377,0.0006324443975967113,0.000922314746495204,0.00021081479919890376,0.0,0.0013966480446927375,7.905554969958892e-05,0.0,2.635184989986297e-05,0.0,0.0,0.0,0.0,0.0
44,44.0,28875.0,20539.0,0.0,0.1084000229195714,0.0022747674618484636,0.04250052524017801,0.19822182325190518,0.008501251026605802,0.005139713887350307,0.00018526653551578586,0.0,0.004832209637679776,0.21417575491338312,0.35699333422465,0.0020016425692839543,0.010105621024886834,0.015562388983326013,0.02636514697175163,0.0028592165326508396,0.00023874553545848694,0.0004335618923926123,0.00010695799988540215,1.9099642836678953e-06,0.001079129820272361,0.0,0.0,1.718967855301106e-05,1.9099642836678953e-06,0.0,1.9099642836678953e-06,0.0,0.0
45,45.0,15550.0,11118.0,0.0,0.09811324112078579,0.0013760706066573347,0.04677453794870578,0.18765569764407222,0.005818643384184678,0.005000118626776436,0.00017200882583216684,0.0,0.007716671807160312,0.23835381622339794,0.3532646088875181,0.0018090583406486513,0.007796744881254597,0.011453415264893591,0.02982573726541555,0.0030931931955681035,0.00028470426344634513,0.00046857576692210963,0.0001156611070250777,2.9656694108994283e-06,0.0008837694844480296,0.0,0.0,1.1862677643597713e-05,0.0,0.0,8.897008232698285e-06,0.0,0.0
46,46.0,3223.0,2489.0,0.0,0.12656835678854397,0.00338922182569075,0.04141135277085718,0.21102956029896977,0.010751240096065361,0.004309474109487577,0.0002244517765358113,0.0,0.002850537562004803,0.19929073238614683,0.34783291809754674,0.001032478172064732,0.010481897964222386,0.018427490853590106,0.018068368011132808,0.0023342984759724375,0.00026934213184297355,0.0004937939083787848,6.733553296074339e-05,0.0,0.0011222588826790565,0.0,0.0,2.244517765358113e-05,2.244517765358113e-05,0.0,0.0,0.0,0.0
47,47.0,4929.0,3496.0,0.0,0.10639004516871844,0.002656983438136569,0.04121645558409352,0.19612966079178107,0.010273669294128067,0.0049043485962270835,0.0001217784075812594,0.0,0.004937560889203791,0.21187228766274024,0.35656717739792754,0.002347002037020636,0.012842086617660084,0.01886458241076964,0.025839163935878134,0.0030998140111593306,0.00013284917190682844,0.00029891063679036403,0.0002656983438136569,2.2141528651138074e-05,0.001217784075812594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
